Deepfake Detection Results
Weights: batchFacesAll
================================================================================

[1/4639] Image: fa9fd3dc-ca18-442d-acc5-3b92ee07b909__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9554
[2831/4639] Image: 13b04fa4-01e9-4c83-9ece-0b9432dc4c8a__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9864
[2832/4639] Image: 82daf95c-61da-40ee-b9ae-0d4abfeb289a__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8095
[2833/4639] Image: 207e62d0-78e0-407d-a2d4-c45da874cc67__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0915
[2834/4639] Image: b809ff51-3325-4251-b9a5-b55fdbe910a0__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9845
[2835/4639] Image: 3f86fda3-9763-45d1-ae64-415bfe56dfb6__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7270
[2836/4639] Image: aca058ff-6a35-412e-8d3f-5f6b7465dffc__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9632
[2837/4639] Image: d0905999-5668-43ac-bd5a-d70bcd2657bf__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2191
[2838/4639] Image: 8e1b8325-6665-4c4b-a93b-540929f41fea__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5947
[2839/4639] Image: ed57dfc5-12fc-422d-b1bd-ca1bd9b790d7__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9572
[2840/4639] Image: e728ada7-dbbf-468c-ae0a-6f0805e10f99__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8632
[2841/4639] Image: 330e1df8-4735-43fe-8b17-3bb3da06f25e__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7704
[2842/4639] Image: 0ec8a86e-c84b-4619-ac1e-6fbcb6728c50__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5035
[2843/4639] Image: d567f57a-86bd-4a17-83b1-0ddff0f3cf71__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2825
[2844/4639] Image: 375a9ac9-e180-4bca-b0eb-b71080b54bec__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9684
[2845/4639] Image: 863a6082-28d4-40dd-b87f-4a7561386f54__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2575
[2846/4639] Image: d8270538-943a-4db0-8d81-b660c0eabaeb__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6482
[2847/4639] Image: e04df1a6-c9c5-486b-b509-6e795e28fbaf__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2790
[2848/4639] Image: 22f486d8-13b6-4063-9317-37c46ebcea64__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2398
[2849/4639] Image: 21fa1215-834a-4c8a-89b9-cd3f750ea0ca__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9140
[2850/4639] Image: adc18a34-c3c7-4d05-b5d0-8dd3aadff7d4__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8495
[2851/4639] Image: ecf5f3ce-32ef-48ed-a837-d0860756e6fd__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0617
[2852/4639] Image: 3062cceb-6769-4f23-8b1e-a3e99c10ec50__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1929
[2853/4639] Image: 188bd04d-1bef-44d2-aab6-762a78653000__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9928
[2854/4639] Image: 5ec0576a-4995-4ced-a711-f2876cd351a6__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0182
[2855/4639] Image: 706a66de-2771-4851-b531-3994db5fdc20__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4539
[2856/4639] Image: e8945a96-97ec-4035-9950-0e19246dac77__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0762
[2857/4639] Image: 721a92a0-0e14-473f-ab13-786754996607__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0736
[2858/4639] Image: f9c1d3ef-a7df-48f9-a66c-4fb25f0b8f90__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9628
[2859/4639] Image: f2e3df4a-edb7-4afc-87fd-ecb4bb2bd9e8__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7690
[2860/4639] Image: a281352e-e9a2-4a1c-9d48-eb657d4629cb__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2899
[2861/4639] Image: c8c264b6-1c7d-443b-96c8-3de1a6762f31__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0076
[2862/4639] Image: 00d79a16-4174-4b34-a7ee-7a56c6e2a67b__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9621
[2863/4639] Image: ea4aee1a-ad59-4ce1-a8ee-24834fc650d4__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0061
[2864/4639] Image: b5fb6b48-c3af-4442-b191-a243fb4d6688__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2069
[2865/4639] Image: 6332d020-c122-4c04-968b-3e0b00174dbd__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8433
[2866/4639] Image: 010f3131-8a26-4ad6-abf2-64c0deeb93e9__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0529
[2867/4639] Image: 1cce115c-dbbd-4f99-88fe-7a15bc57af01__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0173
[2868/4639] Image: f5135398-1759-4557-8e8d-468768b5c348__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9862
[2869/4639] Image: d42b02f6-96a6-4c56-9bea-3fdb61fc6420__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9588
[2870/4639] Image: 35e1ca03-047b-4546-b7c2-20f09ce1dbb2__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9701
[2871/4639] Image: 0ee2bbbe-4bfb-418c-97bf-14dc963ef62e__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0802
[2872/4639] Image: 2b389dea-d846-41e4-9ac9-309f5eaf5a1a__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9972
[2873/4639] Image: 7653a2fc-5c29-44c6-b64a-33dda0fa369e__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4025
[2874/4639] Image: a111f4cc-0630-43c4-bf76-a517e75d4518__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9928
[2875/4639] Image: 9c488e03-241b-4bd9-8d73-f541f309b523__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2113
[2876/4639] Image: 86b7c813-7821-485a-8ff9-a02aa4573dcb__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0722
[2877/4639] Image: e8945a96-97ec-4035-9950-0e19246dac77__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2616
[2878/4639] Image: d66d9adf-4600-4876-b390-562adc699b64__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2030
[2879/4639] Image: 7c0870d6-1d9e-495a-80b0-5668f3823999__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4776
[2880/4639] Image: 57e95562-a0c2-4268-bc64-d38ddec57002__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4755
[2881/4639] Image: abe23f5b-5c5a-4c5e-98db-a986a2073bcd__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0045
[2882/4639] Image: 6568e305-81c1-492a-b1d4-e79b1aa9a83c__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9609
[2883/4639] Image: 0051d36c-6502-4b75-b394-c0dccb389398__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9940
[2884/4639] Image: 2d8abd64-00de-4f23-bd21-8d71c913eaf4__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0630
[2885/4639] Image: 4e001fc7-edcf-4a34-9055-a748931dbdf6__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0003
[2886/4639] Image: e16b5452-f20b-4698-8381-a109eaee5b11__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7448
[2887/4639] Image: 30d8cc1b-58e1-4a49-9b5f-b3ea747e335a__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0482
[2888/4639] Image: 520d822f-f8a0-4879-a567-c3cdad40d3f5__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0178
[2889/4639] Image: fce4c801-5307-47f6-a4ae-56411162d432__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0204
[2890/4639] Image: 88b534d7-95e3-4dd2-a326-4e86547e2b17__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0655
[2891/4639] Image: 710c2e73-5cf4-4380-984b-42d39c0cd28b__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6661
[2892/4639] Image: 3897949c-847b-4b5b-9b3b-2c2f55740bf2__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9813
[2893/4639] Image: dd3319b7-4a90-412b-86dd-9bf01f20fcfe__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9778
[2894/4639] Image: 806f10c3-dc2f-4fab-8f7f-9e529b6aabd8__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6753
[2895/4639] Image: 7d31ad6b-b4c9-4172-8aae-0070752109ee__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7053
[2896/4639] Image: 4a3d9748-0c7e-4548-af1e-79586952924c__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9977
[2897/4639] Image: dd21cd12-f6f6-4203-bfa0-42d765aa39d3__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9970
[2898/4639] Image: 9b689642-f0bd-4fc8-a1dc-ca9d30a27ae2__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4898
[2899/4639] Image: 17ecf392-6565-4f3f-862d-4675cd8c4021__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0186
[2900/4639] Image: c8dfd48c-6bf4-47c9-b074-022124fdc054__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7122
[2901/4639] Image: aa0ebdc4-97e6-4f8e-8155-c4799b17a5e9__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9520
[2902/4639] Image: 6911ae9c-a0ef-42b0-96d5-106d086ff8a9__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9067
[2903/4639] Image: cbf45532-ee55-4265-b65b-b8d5658d2746__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9968
[2904/4639] Image: 292085e0-7ae4-43a2-8e9e-f36f9f6686d3__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9040
[2905/4639] Image: ab808c5e-fd36-415f-ba37-b7f3559ac988__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6644
[2906/4639] Image: 6f8f4dc5-7fd6-4cc6-92f3-83ed360b56bb__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9147
[2907/4639] Image: b372d2c2-3c2a-4c92-bb35-00d409182b6f__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8829
[2908/4639] Image: ec12cf2d-3d34-4987-aa53-4125e6d490ef__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3952
[2909/4639] Image: 7e4c6b36-10cf-46ae-a87e-5cc708fb94b4__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0105
[2910/4639] Image: e6efb95c-fdc6-4ed8-ae96-568cc79d3487__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9999
[2911/4639] Image: 9551b131-cfeb-4fab-bf71-3eaf84ed3d31__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0078
[2912/4639] Image: 93dc2b37-14bc-4b30-83f4-abfee349f706__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0983
[2913/4639] Image: f0d8ce20-b8c9-4045-addb-51f0dcac284e__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9986
[2914/4639] Image: 9fb1a241-76fa-48e1-8be6-88deaa0ca9fa__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2211
[2915/4639] Image: bf356d4a-6a52-44cd-a4de-1532a2aa5789__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6591
[2916/4639] Image: d1129f48-ece7-4c6f-a3f9-b42e2acc1d2f__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2313
[2917/4639] Image: f15306d1-de4f-4159-83eb-c65d851c1dcc__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6193
[2918/4639] Image: 3f772609-0486-41cb-a694-556432f54fa1__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9959
[2919/4639] Image: af7af2ef-3a22-4dc3-ab8c-bc0f731151dc__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8725
[2920/4639] Image: 1729b7ce-b624-4e89-b15d-32871f233db4__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0660
[2921/4639] Image: c1c6500f-b1d0-4224-8262-d20a524f60c9__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7945
[2922/4639] Image: ebdd67d6-c6e0-47cf-a180-3339e0195c59__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9457
[2923/4639] Image: 58ca5446-6bf5-4a9b-8f76-b4ee67cff4c1__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6341
[2924/4639] Image: d5bcd4f1-3498-47a9-bc47-3f29dd38a657__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6850
[2925/4639] Image: 91ee564b-7750-4100-a495-a9c9e6d79018__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0548
[2926/4639] Image: c7e4c189-071c-4a56-87b8-baf931264760__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1137
[2927/4639] Image: 657240b8-3cd9-44a0-9ebe-114ba9069ba6__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0802
[2928/4639] Image: 128b56dd-6360-452a-b063-316044cfb081__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6399
[2929/4639] Image: 49256dc7-8ba3-4c3a-815a-3106a725210f__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3409
[2930/4639] Image: 562fd051-608b-466f-8687-d81a41a67afe__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7897
[2931/4639] Image: cef598e2-4c94-4221-8bf2-ef8505c67546__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0314
[2932/4639] Image: 3897949c-847b-4b5b-9b3b-2c2f55740bf2__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3109
[2933/4639] Image: 844965d4-9448-4a0a-ba71-dc245dec6e08__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5884
[2934/4639] Image: 353c3c8b-572b-4c2a-a1ad-2ba0e99bcd0c__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9787
[2935/4639] Image: 3a31da4e-d73c-4506-b565-62591a29dcf1__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4040
[2936/4639] Image: 881b5071-2036-4ff9-9437-c67e879d6aed__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0881
[2937/4639] Image: 10f77a38-95b8-4e64-9299-ab6ba05f23fb__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2307
[2938/4639] Image: 0b18b472-826b-49cb-befc-ea794c770e19__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5568
[2939/4639] Image: b809ff51-3325-4251-b9a5-b55fdbe910a0__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9488
[2940/4639] Image: 51ce4791-2406-4e2c-907d-e56d6a578d34__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8739
[2941/4639] Image: 29378d65-a32b-4534-986d-79b89a286500__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0172
[2942/4639] Image: 44ef68f0-4d31-4891-a45b-1ebced496b9c__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0087
[2943/4639] Image: 7e8cbb31-0d80-4e2a-a1af-58110f5cc288__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3959
[2944/4639] Image: 945bb3de-bc31-4f8b-af6c-5394fe1180e4__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9732
[2945/4639] Image: cda3f89c-fac5-484c-944b-56543d485537__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3338
[2946/4639] Image: 93940b45-cc4e-4383-9051-06e56b396084__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5743
[2947/4639] Image: 866ee9d4-9a66-4ff2-9fe6-6858ecbc23e7__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5268
[2948/4639] Image: 44a80b71-aee3-4030-a71a-f357ba6fc27e__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9604
[2949/4639] Image: fb490ee0-958f-4f63-8da1-05d88762b5b5__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8013
[2950/4639] Image: b5c24352-ba7b-477d-af94-59500886262d__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8126
[2951/4639] Image: 0d625a1a-56cc-410d-be87-72d30162aae8__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6402
[2952/4639] Image: 1a6061c4-d52d-4e21-b9c9-1eba2e8d4ad5__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2526
[2953/4639] Image: 0cdfa54a-a8f1-4590-89a8-5e87538310fc__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8974
[2954/4639] Image: b593e0ed-acf6-485a-9ec4-2882deb5b14c__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9787
[2955/4639] Image: c7a056ed-61bf-456f-b82a-dcf5a703ed35__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3184
[2956/4639] Image: 7511beb2-932d-4799-9d8d-b097151fb102__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1575
[2957/4639] Image: bf6f4ffd-ebfe-4b1a-b229-dac728ef4902__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9463
[2958/4639] Image: 6faea2fe-3956-4926-92fe-c927772d1d5b__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4656
[2959/4639] Image: d1129f48-ece7-4c6f-a3f9-b42e2acc1d2f__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9753
[2960/4639] Image: b791b6b6-5a66-43cf-a4cb-a05fe37c1cb2__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9995
[2961/4639] Image: ea3e166c-14b5-428f-9445-b9436e3f91f7__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0192
[2962/4639] Image: c6f8ce46-0ace-4eea-92b2-79eb245f6a35__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9706
[2963/4639] Image: 945bb3de-bc31-4f8b-af6c-5394fe1180e4__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0496
[2964/4639] Image: 6ef94057-d799-4ad4-8f9b-aa0d0fc65cf9__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9399
[2965/4639] Image: b617d478-b1f8-4c3e-bed8-710a0a2b5fd8__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0065
[2966/4639] Image: 520b6dbc-1d27-482d-81e4-f5b71402eac1__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5427
[2967/4639] Image: 17b8cb4d-5f03-4b5a-938e-d9d240d089c3__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7182
[2968/4639] Image: 04dee209-b87a-4e33-ac51-de03e9c290f4__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3611
[2969/4639] Image: 6d2534e8-618a-4f8d-8c48-49812a383e4d__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2406
[2970/4639] Image: 375a9ac9-e180-4bca-b0eb-b71080b54bec__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9234
[2971/4639] Image: 30fba576-51c4-441c-8097-8c1d87364b67__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5729
[2972/4639] Image: bc17cac1-4768-4d1b-b2f7-968ca51a7c0a__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9781
[2973/4639] Image: 8f579d8d-f10e-4fb5-854d-8b6ff95d2ee9__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9228
[2974/4639] Image: 37c92143-d091-41c4-a8ec-6f5b3899e7f5__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0238
[2975/4639] Image: 833e3c52-168f-4c64-9b26-2b3220145aa7__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8185
[2976/4639] Image: 8c2ba9d4-39da-47f2-a4cc-af09d2dab318__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7768
[2977/4639] Image: 97e55348-bdc7-402c-824d-482e556f19b6__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1023
[2978/4639] Image: 6d240d45-d68e-40b0-99ae-bb0f01aa7d60__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6545
[2979/4639] Image: d26879a3-dacd-4079-bf05-ee5385cf865c__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1340
[2980/4639] Image: d3f967f3-fb28-4680-bad8-6d6af98a79e5__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0244
[2981/4639] Image: 1c18de96-5458-41d3-9b6b-23452733bd2c__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1579
[2982/4639] Image: 347e8ee4-72a3-4fb6-bd62-9d88562fe315__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7733
[2983/4639] Image: bd925ee5-596f-4ba4-81ef-a0f897e59b0a__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2292
[2984/4639] Image: b50b7ca1-fa5c-4f54-bfa9-48d47cae491f__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7242
[2985/4639] Image: d287f477-bc2b-4fb9-9b7b-5b8a3d2e550d__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8612
[2986/4639] Image: f61203aa-ffc5-4f1c-b652-5ed5039d56a9__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7793
[2987/4639] Image: 49bcf434-1e6c-4ec0-8b31-2bcf55afbaff__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3462
[2988/4639] Image: 9cb4b089-a3e5-4787-a27e-1909934674e5__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1540
[2989/4639] Image: 82738e33-a80a-4915-ad35-339b22b81138__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0048
[2990/4639] Image: bb262835-735e-4fbc-b540-81b79e657394__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1261
[2991/4639] Image: 56a23e5c-3550-4aac-9ffd-49005dd37f51__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0184
[2992/4639] Image: 6d67e85f-08ef-40f5-b9df-629a0d525388__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1711
[2993/4639] Image: 068a40fb-0c2a-404e-92eb-a295604255f5__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1195
[2994/4639] Image: bf482de7-0186-45c6-a313-0b365b818e60__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5407
[2995/4639] Image: 1f24b525-69eb-470e-ad81-ceb4684f2fd9__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0103
[2996/4639] Image: 3af63296-b4c8-4594-b78d-cf21c3da1a64__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1248
[2997/4639] Image: 7c67c487-23e7-4650-af3e-c36878d4c208__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9998
[2998/4639] Image: 7533524a-9ff5-4fb7-8b80-5cbd7f69e4a2__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3013
[2999/4639] Image: a47df393-90d7-4605-a52f-a8c956be135b__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9952
